PRICES,Hour 01,Hour 02,Hour 03,Hour 04,Hour 05,Hour 06,Hour 07,Hour 08,Hour 09,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24
29/Sep/11,43.58,40.69,38.36,27.02,16.16,35.12,53.28,63.28,67.54,64.63,63.20,63.49,63.79,62.70,61.26,60.65,60.06,62.99,67.74,75.66,70.23,59.06,50.98,47.14
30/Sep/11,45.61,42.21,40.85,32.23,23.02,41.30,53.28,66.06,68.00,66.97,66.92,66.18,64.74,61.74,60.20,57.00,56.03,60.26,67.85,71.64,69.94,63.33,56.43,50.90
01/Oct/11,48.90,42.94,40.28,37.03,20.88,35.52,42.75,48.94,50.90,55.90,54.48,52.89,53.43,48.87,44.91,44.00,44.22,52.04,50.00,59.69,62.82,53.10,52.00,47.22
02/Oct/11,44.38,40.40,34.88,23.99,14.48,13.69,17.02,34.36,32.45,40.74,41.94,43.05,43.84,36.75,34.88,35.96,31.64,22.13,42.28,60.20,66.09,55.57,52.07,43.08
03/Oct/11,41.66,35.71,27.56,11.81,12.80,35.00,47.75,62.38,62.25,59.58,57.72,60.00,59.55,55.90,43.89,48.30,44.32,51.80,62.39,70.16,69.83,55.56,48.90,41.46
04/Oct/11,37.15,30.54,25.00,21.15,21.66,32.16,51.87,70.96,69.32,67.26,65.51,64.87,62.96,57.98,53.69,52.84,50.90,57.29,63.20,69.99,68.00,57.22,51.45,42.90
05/Oct/11,43.94,40.91,37.22,25.91,23.78,42.54,52.31,66.91,66.50,67.19,66.61,65.28,64.01,61.00,54.64,51.83,50.69,54.15,60.43,67.50,64.98,52.29,47.99,43.00
06/Oct/11,41.50,36.79,29.20,19.96,11.19,33.15,46.00,51.42,53.32,49.93,50.16,50.18,51.54,47.06,45.95,48.32,45.03,50.72,61.00,72.91,67.71,53.14,49.00,44.16
07/Oct/11,42.77,40.54,35.10,19.94,21.63,35.76,51.45,63.97,62.14,63.74,61.19,62.00,61.98,58.03,55.51,50.00,48.62,51.68,56.20,64.08,59.15,55.48,52.47,45.78
08/Oct/11,50.33,43.33,41.96,32.76,26.28,33.24,38.43,49.43,49.72,55.29,54.99,56.61,56.48,51.21,49.00,46.86,47.32,50.96,53.20,70.92,64.97,56.68,56.28,47.38
09/Oct/11,50.32,45.21,43.44,40.57,35.64,33.51,38.05,39.65,40.35,44.85,49.97,51.99,52.07,44.59,39.94,37.80,33.95,35.74,46.06,63.20,57.10,47.23,44.67,39.45
10/Oct/11,41.96,35.85,22.04,19.02,23.16,38.17,62.28,71.98,68.02,68.24,68.12,68.92,65.70,65.28,61.44,51.56,47.32,46.19,50.00,62.78,58.29,46.14,46.00,47.00
11/Oct/11,42.82,39.09,34.52,27.74,29.86,39.47,50.38,57.43,68.17,68.98,66.89,67.20,66.87,62.00,58.01,53.27,51.15,53.85,66.91,71.93,59.37,47.95,47.72,44.12
12/Oct/11,39.95,31.93,26.59,22.14,22.25,34.60,44.64,60.07,65.38,68.32,69.17,72.00,72.08,70.76,65.43,61.59,54.73,59.68,67.81,75.91,67.49,55.15,52.50,45.15
13/Oct/11,44.99,43.05,40.16,34.66,37.42,42.91,52.51,67.56,71.60,71.00,71.02,67.69,65.77,64.50,62.92,56.53,53.19,62.26,67.68,76.73,71.35,57.71,52.00,47.99
14/Oct/11,44.58,42.38,39.98,34.69,33.26,42.11,52.34,71.98,73.01,70.64,66.19,64.57,57.29,53.96,50.24,47.79,47.86,55.00,69.96,74.84,65.96,52.00,49.75,46.66
15/Oct/11,45.11,42.05,39.47,39.39,34.22,39.06,42.27,45.28,53.20,56.55,57.17,52.43,50.89,45.00,43.12,43.12,43.99,48.17,59.68,68.82,56.28,47.11,45.89,45.26
16/Oct/11,35.81,36.03,33.83,32.72,31.43,33.20,34.61,38.48,42.10,44.87,45.12,47.43,46.85,42.10,39.76,37.02,42.10,45.12,55.03,69.41,64.06,49.05,53.19,48.26
17/Oct/11,48.07,42.92,40.35,34.99,35.66,43.97,59.94,74.22,73.01,72.94,69.90,69.00,65.96,65.29,62.08,58.05,50.28,57.50,67.69,80.00,69.93,51.63,48.57,42.47
18/Oct/11,41.08,40.00,27.78,21.89,22.29,32.44,43.71,59.32,61.55,58.50,61.19,62.03,55.58,50.99,48.59,47.44,47.84,51.83,65.00,73.42,65.24,55.09,50.84,46.79
19/Oct/11,42.47,40.42,38.35,32.76,32.30,41.33,48.93,61.71,65.97,66.00,67.98,67.51,71.99,67.39,63.19,53.91,51.97,61.36,70.66,83.21,69.62,55.36,56.71,55.45
20/Oct/11,48.13,43.93,40.95,40.09,40.70,42.43,50.90,75.17,79.13,78.66,73.98,70.36,66.19,62.93,58.92,56.38,56.18,65.18,76.20,117.49,79.93,66.21,63.20,57.31
21/Oct/11,53.19,48.39,44.56,41.50,41.74,43.99,57.87,76.20,78.37,74.78,72.00,70.00,72.38,68.45,64.31,54.56,53.19,59.93,69.19,82.63,70.00,57.53,64.94,61.36
22/Oct/11,59.98,50.88,53.19,45.60,43.26,45.51,48.59,51.48,53.11,62.58,61.20,58.01,63.02,50.83,46.67,42.51,42.99,47.70,61.95,71.93,61.19,49.00,52.01,51.16
23/Oct/11,56.77,56.20,49.71,42.53,37.21,37.06,37.22,39.59,41.15,44.35,46.43,45.12,49.96,43.81,37.86,35.06,36.15,41.08,51.22,67.95,56.35,47.39,48.59,40.93
24/Oct/11,39.57,35.46,32.61,30.82,34.03,37.18,47.03,69.62,68.95,68.07,64.37,61.08,61.20,54.51,53.20,49.70,49.03,51.46,67.97,73.71,67.09,48.12,50.67,48.82
25/Oct/11,45.11,42.22,35.58,35.12,35.26,40.46,48.90,66.19,64.60,68.29,66.26,66.88,68.06,66.26,65.35,55.00,54.90,62.20,69.86,79.88,73.11,61.91,65.29,54.43
26/Oct/11,49.66,47.04,41.65,40.63,40.66,45.08,49.43,68.09,72.00,73.39,73.60,71.99,69.33,66.18,64.03,57.67,56.18,64.93,74.16,94.19,69.52,52.46,48.33,47.26
27/Oct/11,45.00,43.69,41.17,39.59,39.59,44.55,55.70,72.49,72.88,73.36,73.19,73.17,70.98,67.18,63.47,56.97,56.24,65.00,73.37,80.58,70.02,52.91,57.11,53.57
28/Oct/11,43.38,41.55,38.33,37.53,38.59,43.93,52.51,68.03,69.04,70.65,68.70,67.20,63.56,65.14,60.91,50.45,49.32,61.93,71.63,81.68,71.56,52.50,54.08,51.99
29/Oct/11,56.27,48.31,43.97,41.59,40.83,40.70,42.09,43.96,49.54,54.25,60.33,62.51,60.80,50.96,48.77,47.32,45.79,49.67,63.47,68.56,57.25,47.65,48.10,48.08
30/Oct/11,41.34,41.58,50.09,49.00,29.26,28.96,30.00,31.95,34.50,40.05,46.11,49.51,54.92,55.98,48.93,46.63,45.11,47.18,59.97,66.80,66.10,61.27,49.00,54.55
31/Oct/11,47.51,42.97,39.83,36.90,40.32,43.62,49.94,54.94,60.81,63.18,58.48,62.06,64.69,61.69,58.23,56.84,56.20,70.99,76.62,69.25,59.41,51.87,53.20,48.52
01/Nov/11,42.60,40.44,34.96,32.36,25.87,31.25,31.52,33.27,42.40,46.07,45.95,48.86,51.64,48.75,45.52,46.28,45.51,61.20,68.99,67.89,58.23,49.56,49.33,45.76
02/Nov/11,44.00,41.22,36.62,33.98,31.40,42.57,50.83,68.94,69.38,66.95,66.25,66.09,65.55,64.89,62.90,59.28,58.27,68.00,85.08,71.72,59.83,47.64,50.02,44.57
03/Nov/11,43.97,41.56,38.75,33.59,32.72,38.82,44.57,56.13,58.42,53.27,52.00,53.20,57.44,57.33,56.19,52.32,48.62,64.39,81.58,69.75,60.81,49.00,47.64,43.95
04/Nov/11,45.03,42.01,39.02,34.38,38.87,44.00,49.99,62.63,62.93,63.97,64.39,63.27,64.03,59.13,58.57,59.54,59.26,73.43,80.49,69.94,59.93,48.64,49.57,47.76
05/Nov/11,46.01,43.15,40.63,38.95,37.58,38.13,41.03,43.76,48.28,47.27,47.95,49.00,49.38,46.10,44.07,44.16,48.27,64.07,71.37,66.21,49.24,46.07,47.43,45.08
06/Nov/11,45.81,38.17,37.82,37.34,23.25,30.35,15.93,22.53,23.21,43.03,45.34,50.55,52.51,46.66,43.39,35.72,36.34,54.16,66.07,66.27,53.20,47.64,48.24,43.93
07/Nov/11,38.11,37.10,35.39,27.94,32.62,39.13,48.98,65.99,64.94,61.64,58.61,60.82,61.18,60.00,56.71,55.01,66.71,82.48,100.46,76.84,64.09,48.00,50.00,46.81
08/Nov/11,43.95,40.56,39.45,38.15,38.85,41.06,46.99,64.27,66.78,62.91,60.01,58.94,61.19,59.18,56.91,56.91,65.00,85.10,102.20,76.87,57.90,50.10,51.77,44.94
09/Nov/11,44.35,43.93,40.72,39.61,40.75,43.91,48.69,66.86,70.49,69.63,66.21,66.01,64.09,61.57,61.19,62.96,62.93,79.94,92.45,76.99,65.02,53.38,52.44,47.78
10/Nov/11,44.98,43.86,42.33,40.36,42.08,45.22,52.12,67.83,69.00,66.01,65.88,66.27,65.97,60.16,60.99,61.91,62.16,77.86,92.88,74.22,57.80,51.17,51.85,47.81
11/Nov/11,48.00,45.11,42.25,40.00,39.57,41.35,44.62,48.72,55.00,54.61,52.52,52.48,53.02,50.88,47.28,47.06,48.40,56.93,69.05,65.91,50.85,49.15,48.84,46.44
12/Nov/11,40.97,39.57,37.71,31.48,32.56,38.81,40.19,43.65,47.44,52.00,53.70,52.79,54.25,49.92,46.87,49.92,47.54,62.05,75.00,64.98,50.35,46.00,47.41,46.98
13/Nov/11,43.58,41.38,39.34,22.00,19.07,31.19,36.74,34.55,40.19,43.03,45.26,47.77,48.40,43.99,42.84,39.77,38.61,53.19,67.39,64.93,50.01,46.16,47.42,44.57
14/Nov/11,42.16,40.43,39.03,35.47,33.67,42.92,49.97,68.28,70.86,71.28,68.95,67.60,65.18,64.93,62.54,54.12,54.79,67.46,99.99,79.97,68.92,53.20,50.16,47.31
15/Nov/11,47.48,44.03,42.09,37.05,36.56,43.91,52.51,72.99,71.41,68.34,67.69,66.08,65.00,65.92,65.07,62.62,64.78,90.93,109.97,76.02,67.89,52.70,52.44,49.35
16/Nov/11,47.07,44.15,42.39,40.88,41.50,44.30,51.13,68.54,72.92,72.42,70.65,71.04,67.26,66.04,61.52,64.05,70.00,90.31,110.92,76.93,66.77,50.38,47.57,43.93
17/Nov/11,46.06,43.08,42.46,42.27,42.95,43.92,49.02,66.09,69.57,70.53,72.52,72.97,69.00,69.00,68.00,75.05,84.93,95.78,99.93,76.06,63.80,53.40,57.14,53.19
18/Nov/11,50.80,42.99,41.96,41.40,41.14,43.55,53.34,72.93,71.76,74.96,75.94,75.03,74.13,68.68,63.05,60.09,63.19,80.83,87.72,74.25,62.66,53.03,56.18,53.38
19/Nov/11,51.83,47.44,45.99,44.98,42.86,41.54,42.05,44.07,50.10,56.12,56.66,57.34,57.34,51.20,49.18,47.79,50.40,68.93,75.01,66.17,53.32,49.40,50.83,53.17
20/Nov/11,49.11,45.95,45.00,41.92,40.04,39.51,40.80,41.41,41.97,45.99,48.92,50.83,50.42,48.42,46.00,43.38,46.64,60.99,69.54,67.23,62.91,53.02,53.71,53.01
21/Nov/11,49.37,44.19,42.05,39.87,40.04,43.09,57.26,75.02,75.22,71.61,70.04,69.99,70.01,70.94,69.57,66.17,66.73,86.21,109.26,79.09,69.93,55.57,54.72,52.27
22/Nov/11,44.95,41.95,41.65,40.50,40.50,44.73,53.28,72.31,75.97,76.96,75.00,72.24,71.29,68.93,66.09,65.13,69.98,90.00,107.83,80.92,70.08,59.71,54.36,49.00
23/Nov/11,48.20,48.33,45.33,42.77,42.12,43.90,57.32,76.54,77.03,75.55,74.25,73.89,72.00,70.59,69.09,69.94,71.50,89.27,104.01,76.19,67.18,56.18,58.24,51.43
24/Nov/11,49.40,42.98,41.97,41.10,41.26,43.80,50.92,67.19,70.00,70.03,69.57,67.57,66.77,66.46,66.05,66.26,63.84,82.85,91.69,73.93,68.07,55.98,52.69,53.21
25/Nov/11,46.72,49.05,43.22,41.01,41.91,43.70,53.10,68.27,69.54,65.05,65.67,64.63,63.36,62.50,57.00,56.19,58.22,73.02,72.38,64.60,54.31,49.93,53.19,53.11
26/Nov/11,56.03,50.64,40.20,37.89,36.86,39.50,38.82,43.56,46.12,52.97,54.74,55.11,56.34,51.13,49.20,48.01,50.84,65.32,67.25,64.32,58.19,52.36,57.81,56.19
27/Nov/11,56.02,48.90,38.98,33.86,24.94,23.07,35.03,38.44,41.37,46.91,48.67,49.93,53.14,48.19,43.97,36.79,37.93,52.44,59.28,60.10,55.00,51.49,56.24,52.50
28/Nov/11,49.92,49.13,37.94,36.82,37.97,41.03,54.44,74.94,74.00,70.31,68.80,67.97,66.02,65.07,65.10,68.63,70.50,83.00,89.47,74.76,62.98,59.58,56.40,53.20
29/Nov/11,45.14,43.29,42.66,41.01,41.15,42.62,51.78,69.52,68.08,66.00,63.80,65.01,65.88,61.28,56.21,53.49,58.57,72.80,75.00,67.18,52.91,48.43,48.09,47.62
30/Nov/11,43.02,40.04,38.30,34.26,36.17,41.65,46.47,53.64,58.70,61.19,62.69,67.08,67.55,66.09,64.95,66.03,66.19,88.71,104.41,69.93,61.78,52.91,49.70,46.47
01/Dec/11,45.50,42.57,41.27,34.46,33.04,40.28,49.29,60.99,60.84,57.43,54.19,55.26,54.31,52.39,53.81,53.79,58.50,71.95,75.39,65.73,60.00,51.08,50.68,45.97
02/Dec/11,43.48,40.04,37.41,31.72,32.57,36.38,44.52,53.18,57.09,58.94,60.93,60.99,60.98,57.05,54.03,53.68,56.26,73.63,75.40,65.99,59.24,50.61,51.47,49.71
03/Dec/11,53.36,47.97,43.24,35.54,32.65,35.11,36.25,43.76,43.48,45.03,47.42,49.77,52.55,47.95,45.90,44.10,45.72,57.54,63.25,63.04,60.71,47.28,49.11,47.03
04/Dec/11,50.94,46.01,38.00,18.97,17.03,13.70,19.32,26.74,30.94,35.54,40.38,44.96,48.71,43.23,41.00,40.00,42.09,51.50,60.67,60.11,53.20,46.22,46.06,43.13
05/Dec/11,38.08,34.14,27.06,18.23,22.09,31.37,42.43,54.35,58.23,56.20,53.63,51.94,51.56,47.99,46.61,50.23,54.00,63.86,67.27,63.63,57.43,45.34,46.17,43.10
06/Dec/11,43.54,43.66,36.40,34.78,34.92,40.94,47.25,56.19,56.49,55.86,55.94,55.01,54.23,54.12,52.98,52.52,53.20,64.93,65.80,58.24,52.41,44.93,45.46,44.03
07/Dec/11,41.31,40.04,38.01,34.75,32.93,37.09,43.88,50.94,53.20,53.19,53.38,55.96,55.07,51.81,49.87,48.50,50.72,59.68,61.19,56.18,51.14,45.89,46.54,42.31
08/Dec/11,37.74,36.64,33.56,31.34,34.19,36.98,45.18,55.01,55.39,55.00,55.51,53.95,54.74,53.28,48.94,47.96,52.06,55.95,55.09,55.85,47.48,43.00,45.20,40.01
09/Dec/11,38.72,32.83,24.09,18.98,15.77,28.70,43.32,54.82,53.19,54.01,53.20,53.20,53.20,51.27,49.52,48.62,51.50,64.14,65.09,63.39,59.52,47.92,54.49,52.02
10/Dec/11,46.42,45.92,40.42,33.56,39.04,38.57,40.55,43.51,46.11,50.92,53.18,52.79,52.96,49.00,44.73,44.75,49.96,59.72,67.16,62.09,54.42,46.68,54.82,53.06
11/Dec/11,51.57,45.76,40.80,43.83,35.05,33.80,41.97,40.49,43.88,46.30,48.98,51.95,53.87,51.94,43.29,43.59,48.28,57.08,60.89,57.04,55.02,49.07,53.20,45.00
12/Dec/11,39.67,36.93,33.94,31.03,32.11,35.59,45.00,58.66,57.02,54.66,55.48,57.90,58.96,55.39,54.63,50.95,50.83,63.01,66.55,61.51,53.19,46.89,48.00,44.12
13/Dec/11,39.30,36.19,32.47,28.81,27.15,33.69,39.94,52.24,53.20,53.40,50.45,50.31,50.00,49.61,47.99,48.00,51.10,62.95,63.27,58.73,53.20,47.35,44.53,39.58
14/Dec/11,38.84,33.61,27.25,23.64,28.15,35.80,43.28,52.15,56.84,58.68,59.28,59.25,56.81,52.13,48.50,48.85,50.08,61.27,60.81,60.93,52.59,46.80,49.46,46.51
15/Dec/11,43.91,40.11,31.96,24.39,26.79,33.99,42.46,49.37,51.93,51.23,50.40,50.13,50.98,50.86,48.79,49.47,53.13,64.48,64.94,59.67,53.20,48.41,47.92,43.31
16/Dec/11,48.06,43.72,37.55,35.02,35.05,41.21,47.76,56.35,61.12,61.14,61.63,59.89,57.90,51.37,46.69,44.75,48.48,56.74,61.97,57.72,53.15,47.13,51.62,48.95
17/Dec/11,49.57,43.20,38.43,35.04,25.65,33.29,34.94,37.66,39.38,42.26,46.32,46.80,50.21,44.51,43.87,40.81,42.63,56.00,65.70,68.40,60.03,48.78,56.28,56.48
18/Dec/11,47.57,46.19,43.20,38.77,32.99,32.08,34.76,36.55,38.46,43.01,47.48,50.83,54.59,47.95,45.26,43.80,43.55,54.96,63.88,64.02,60.12,54.79,56.28,54.26
19/Dec/11,50.02,45.69,40.33,36.62,35.07,38.10,45.36,58.19,59.12,59.65,58.93,60.47,60.86,57.70,56.31,55.75,58.07,64.89,71.65,64.00,57.34,48.10,49.64,47.10
20/Dec/11,38.53,39.61,37.00,32.91,33.39,37.56,41.09,49.13,48.63,51.45,53.19,54.52,52.43,53.19,51.19,49.49,51.19,61.19,64.99,61.16,53.02,47.75,50.20,47.67
21/Dec/11,42.05,39.80,38.23,35.03,36.11,38.17,42.85,49.08,53.22,54.42,53.27,55.50,56.40,54.91,54.49,54.45,55.46,62.40,62.96,58.96,54.91,49.59,48.00,46.36
22/Dec/11,42.87,39.94,36.98,32.73,30.16,37.62,42.66,47.58,55.81,56.08,57.44,56.35,54.48,55.14,53.91,51.22,49.90,58.74,61.19,59.06,53.20,49.50,47.50,43.07
23/Dec/11,41.85,40.46,37.75,35.13,34.03,37.44,42.74,49.63,53.34,54.31,53.31,54.45,54.26,50.46,45.35,42.67,46.67,53.95,54.18,53.19,49.83,44.00,45.10,41.60
24/Dec/11,24.30,19.14,17.16,12.96,11.34,12.23,12.91,18.37,26.73,32.11,33.90,35.88,35.44,33.08,31.65,31.59,32.92,42.31,44.08,35.31,32.95,30.75,35.88,31.45
25/Dec/11,27.18,25.08,20.96,15.68,10.85,10.53,11.33,10.89,14.69,18.07,23.93,26.66,27.25,22.33,19.62,18.89,22.49,30.09,34.94,38.94,34.85,31.10,33.29,32.86
26/Dec/11,30.06,27.96,21.51,13.22,10.51,17.72,28.96,35.60,35.48,40.00,42.14,46.00,44.44,40.00,37.27,35.25,38.00,53.57,58.50,56.19,50.76,44.74,46.92,42.27
27/Dec/11,39.10,34.08,29.13,18.37,17.81,30.41,33.69,39.91,44.90,51.80,51.65,52.08,53.18,52.04,50.18,49.96,52.39,63.57,68.61,64.20,53.91,46.25,49.35,48.02
28/Dec/11,44.25,39.99,37.60,34.21,30.42,37.00,40.56,46.13,47.86,47.63,49.29,48.85,50.27,46.89,43.98,43.20,48.97,53.96,56.20,52.12,49.00,41.81,39.79,38.25
29/Dec/11,34.49,35.79,20.70,12.18,12.47,13.11,28.98,40.10,41.87,44.94,46.50,46.00,47.43,46.50,42.90,42.42,45.00,53.10,54.93,49.88,45.00,40.27,43.74,41.91
30/Dec/11,34.91,33.02,27.26,17.70,18.75,25.18,31.00,38.50,40.63,42.90,43.80,46.50,48.76,44.50,42.77,42.78,45.90,56.64,63.22,55.76,50.21,43.13,46.62,41.15
31/Dec/11,33.23,30.78,28.28,24.52,15.90,20.00,23.68,25.04,25.48,28.67,28.50,30.41,34.67,31.76,29.13,27.48,27.72,33.54,37.44,34.56,28.75,25.79,31.10,31.46
